Chip Run Info,C:\Users\Osteil\Desktop\To Read & Write\hiPSC\Biomark\plate 2 19-11-21 BioMark  MixL1KOs and Anai samples\ChipRun.bml,1362627146,96.96 (136x),GE 96x96 Standard v1,ROX,EvaGreen,19/11/2021 05:13:23,01:53:51,BIOMARKHD173,SamplePlateName: Undefined,SamplePlateBarCode: Undefined,ReagentPlateName: Undefined,ReagentPlateBarCode: Undefined
Application Version,4.8.1
Application Build,20210907.1056
Export Type,Table Results
Quality Threshold,0.65
Baseline Correction Method,Linear (Derivative)
Ct Threshold Method,Auto (Global)


Experiment Information,Experiment Information,Experiment Information,Experiment Information,Experiment Information,Experiment Information,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen
Chamber,Sample,Sample,Sample,EvaGreen,EvaGreen,Ct,Ct,Ct,Ct,Tm,Tm,Tm
ID,Name,Type,rConc,Name,Type,Value,Quality,Call,Threshold,In Range,Out Range,Peak Ratio
S12-A05,*149br_BL2a D4 Control  1,Unknown,1,Gata4,Test,35.7572879359379,0.828111016300095,Pass,0.00803289388713221,78.366714171651,999,1
S12-A06,*149br_BL2a D4 Control  1,Unknown,1,Fgf8,Test,22.9994001875286,0.769892031299868,Pass,0.00803289388713221,82.6048223492016,999,1
S12-A07,*149br_BL2a D4 Control  1,Unknown,1,Gata2,Test,24.9352021328029,0.882442248197388,Pass,0.00803289388713221,80.443543741989,999,1
S12-A08,*149br_BL2a D4 Control  1,Unknown,1,Nkx2-5,Test,999,0,Flag,0.00803289388713221,999,999,0
S12-A09,*149br_BL2a D4 Control  1,Unknown,1,Comp,Test,23.8976829728292,0.806949047921465,Pass,0.00803289388713221,84.0559733734298,999,1
S12-A10,*149br_BL2a D4 Control  1,Unknown,1,Olig2,Test,999,0,Flag,0.00803289388713221,999,999,0
S12-A11,*149br_BL2a D4 Control  1,Unknown,1,Gfap,Test,36.9819007874328,0.856528831274548,Pass,0.00803289388713221,74.6225742599359,999,1
S12-A12,*149br_BL2a D4 Control  1,Unknown,1,TH,Test,999,0,Flag,0.00803289388713221,999,999,0
S12-A13,*149br_BL2a D4 Control  1,Unknown,1,Dppa4,Test,22.9459308278329,0.67249881931938,Pass,0.00803289388713221,76.4434759090717,999,1
S12-A14,*149br_BL2a D4 Control  1,Unknown,1,Zfp42,Test,13.8523603116547,0.886192782114895,Pass,0.00803289388713221,75.6960237532588,999,1
S12-A15,*149br_BL2a D4 Control  1,Unknown,1,Tdgf1,Test,11.7767116251855,0.888597486508813,Pass,0.00803289388713221,85.9271067838737,999,1
S12-A16,*149br_BL2a D4 Control  1,Unknown,1,Cdx2,Test,999,0,Flag,0.00803289388713221,999,999,0
S12-A17,*149br_BL2a D4 Control  1,Unknown,1,Pecam1,Test,21.1330213782359,0.846133450281135,Pass,0.00803289388713221,76.1289551226408,999,1
S12-A18,*149br_BL2a D4 Control  1,Unknown,1,Nod2,Test,999,0,Flag,0.00803289388713221,999,999,0
S12-A19,*149br_BL2a D4 Control  1,Unknown,1,Hand1,Test,31.415427488932,0.773027212195011,Pass,0.00803289388713221,88.7849900275682,999,1
S12-A20,*149br_BL2a D4 Control  1,Unknown,1,Pdgfra,Test,21.0406483186102,0.593883583676956,Flag,0.00803289388713221,79.1230326331379,999,1
S12-A21,*149br_BL2a D4 Control  1,Unknown,1,Ccr5,Test,999,0,Flag,0.00803289388713221,999,999,0
S12-A22,*149br_BL2a D4 Control  1,Unknown,1,Chat,Test,31.8355037113102,0.636156576523288,Flag,0.00803289388713221,88.5773386953744,999,1
S12-A23,*149br_BL2a D4 Control  1,Unknown,1,Tubb3,Test,17.5196185090717,0.932764194836408,Pass,0.00803289388713221,89.0549359209965,999,1
S12-A24,*149br_BL2a D4 Control  1,Unknown,1,Gapdh,Test,9.78361507422975,1,Pass,0.00803289388713221,82.2751324523636,999,1
S12-A25,*149br_BL2a D4 Control  1,Unknown,1,Fgf5,Test,19.1546056621307,0.905143447669226,Pass,0.00803289388713221,72.5432114313588,999,1
S12-A26,*149br_BL2a D4 Control  1,Unknown,1,T,Test,999,0,Flag,0.00803289388713221,999,999,0
S12-A27,*149br_BL2a D4 Control  1,Unknown,1,Axin2,Test,17.5199028955303,1,Pass,0.00803289388713221,83.2941763879543,999,1
S12-A28,*149br_BL2a D4 Control  1,Unknown,1,VSX2,Test,999,0,Flag,0.00803289388713221,999,999,0
S12-A29,*149br_BL2a D4 Control  1,Unknown,1,Hnf4a,Test,21.3961863568684,1,Pass,0.00803289388713221,76.4132541765155,999,1
S12-A30,*149br_BL2a D4 Control  1,Unknown,1,Cxcr4,Test,20.4780886396932,1,Pass,0.00803289388713221,77.5515738522751,999,1
S12-A31,*149br_BL2a D4 Control  1,Unknown,1,Hand2,Test,999,0,Flag,0.00803289388713221,999,999,0
S12-A32,*149br_BL2a D4 Control  1,Unknown,1,Runx1,Test,22.6514615706457,1,Pass,0.00803289388713221,83.3560004917373,999,1
S12-A33,*149br_BL2a D4 Control  1,Unknown,1,Krt10,Test,13.2508929389592,0.995284876701755,Pass,0.00803289388713221,77.8557728175278,999,1
S12-A34,*149br_BL2a D4 Control  1,Unknown,1,Foxd3,Test,17.0379078084943,1,Pass,0.00803289388713221,81.5191523816415,999,1
S12-A35,*149br_BL2a D4 Control  1,Unknown,1,Gad1,Test,22.8293729165881,1,Pass,0.00803289388713221,88.118331382886,999,1
S12-A36,*149br_BL2a D4 Control  1,Unknown,1,Actb,Test,8.41876645140212,1,Pass,0.00803289388713221,81.9372311574389,999,1
S12-A37,*149br_BL2a D4 Control  1,Unknown,1,Klf2,Test,31.1321997124917,1,Pass,0.00803289388713221,80.0375634030606,999,1
S12-A38,*149br_BL2a D4 Control  1,Unknown,1,Mixl1,Test,21.41854455796,1,Pass,0.00803289388713221,75.5902934691856,999,1
S12-A39,*149br_BL2a D4 Control  1,Unknown,1,Tbx6,Test,20.1760288664125,1,Pass,0.00803289388713221,81.6337571814126,999,1
S12-A40,*149br_BL2a D4 Control  1,Unknown,1,Shh,Test,999,0,Flag,0.00803289388713221,999,999,0
S12-A41,*149br_BL2a D4 Control  1,Unknown,1,Lgr5,Test,34.3298372944076,0,Flag,0.00803289388713221,999,999,0
S12-A42,*149br_BL2a D4 Control  1,Unknown,1,Bmp4,Test,19.1580538522649,1,Pass,0.00803289388713221,79.9177408331147,999,1
S12-A43,*149br_BL2a D4 Control  1,Unknown,1,SIX6,Test,999,0,Flag,0.00803289388713221,999,999,0
S12-A44,*149br_BL2a D4 Control  1,Unknown,1,Myl3,Test,27.3148643104422,1,Pass,0.00803289388713221,87.112427852721,999,1
S12-A45,*149br_BL2a D4 Control  1,Unknown,1,Zic1,Test,999,0,Flag,0.00803289388713221,999,999,0
S12-A46,*149br_BL2a D4 Control  1,Unknown,1,Pax6,Test,23.3648697947227,1,Pass,0.00803289388713221,76.7562951688268,999,1
S12-A47,*149br_BL2a D4 Control  1,Unknown,1,L1cam,Test,18.6877133749419,1,Pass,0.00803289388713221,85.6680889598538,999,1
S12-A48,*149br_BL2a D4 Control  1,Unknown,1,TBP,Test,14.9898858840869,1,Pass,0.00803289388713221,81.3265411211761,999,1
S12-A54,*149br_BL2a D4 Control  1,Unknown,1,Col10a1,Test,35.5611906849846,1,Pass,0.00803289388713221,85.8713075572304,999,1
S12-A53,*149br_BL2a D4 Control  1,Unknown,1,Dcn,Test,27.8642347667679,0.947458800912278,Pass,0.00803289388713221,75.8843792468262,999,1
S12-A52,*149br_BL2a D4 Control  1,Unknown,1,Hhex,Test,22.0155982147489,1,Pass,0.00803289388713221,79.7611060559371,999,1
S12-A51,*149br_BL2a D4 Control  1,Unknown,1,Foxa2,Test,20.9891896876216,1,Pass,0.00803289388713221,74.925782459675,999,1
S12-A50,*149br_BL2a D4 Control  1,Unknown,1,Wnt3a,Test,25.5034146715034,1,Pass,0.00803289388713221,77.9513007436505,999,1
S12-A49,*149br_BL2a D4 Control  1,Unknown,1,Klf4,Test,22.0923725956945,1,Pass,0.00803289388713221,83.7706331364219,999,1
S12-A60,*149br_BL2a D4 Control  1,Unknown,1,Gusb,Test,14.4731611374014,1,Pass,0.00803289388713221,80.0761534255564,999,1
S12-A59,*149br_BL2a D4 Control  1,Unknown,1,Sox1,Test,22.306030148229,1,Pass,0.00803289388713221,80.6323189850467,999,1
S12-A58,*149br_BL2a D4 Control  1,Unknown,1,Vim,Test,13.3872181496514,1,Pass,0.00803289388713221,81.6001740674138,999,1
S12-A57,*149br_BL2a D4 Control  1,Unknown,1,Fabp7,Test,17.6434105529117,1,Pass,0.00803289388713221,78.139285522479,999,1
S12-A56,*149br_BL2a D4 Control  1,Unknown,1,Myh7,Test,19.0909793523655,1,Pass,0.00803289388713221,85.7468585041912,999,1
S12-A55,*149br_BL2a D4 Control  1,Unknown,1,Igf2,Test,22.7547512074465,1,Pass,0.00803289388713221,77.097813235357,999,1
S12-A66,*149br_BL2a D4 Control  1,Unknown,1,Ctsk,Test,17.562890456599,1,Pass,0.00803289388713221,79.719341926883,999,1
S12-A65,*149br_BL2a D4 Control  1,Unknown,1,LHX2,Test,999,0,Flag,0.00803289388713221,999,999,0
S12-A64,*149br_BL2a D4 Control  1,Unknown,1,RAX,Test,23.8886170292821,1,Pass,0.00803289388713221,80.236606222579,999,1
S12-A63,*149br_BL2a D4 Control  1,Unknown,1,Sox17,Test,999,0,Flag,0.00803289388713221,999,999,0
S12-A62,*149br_BL2a D4 Control  1,Unknown,1,Nodal,Test,19.9949647807768,1,Pass,0.00803289388713221,84.1319467989601,999,1
S12-A61,*149br_BL2a D4 Control  1,Unknown,1,Nanog,Test,13.7269070768678,1,Pass,0.00803289388713221,80.2982640240264,999,1
S12-A72,*149br_BL2a D4 Control  1,Unknown,1,B2m,Test,13.2662165314623,1,Pass,0.00803289388713221,80.9756665181945,999,1
S12-A71,*149br_BL2a D4 Control  1,Unknown,1,Otx2,Test,14.8585126083193,1,Pass,0.00803289388713221,81.6651301295619,999,1
S12-A70,*149br_BL2a D4 Control  1,Unknown,1,Pou4f1,Test,39.042601650075,0,Flag,0.00803289388713221,999,999,0
S12-A69,*149br_BL2a D4 Control  1,Unknown,1,Dcx,Test,20.0815651458106,1,Pass,0.00803289388713221,78.9879929591452,999,1
S12-A68,*149br_BL2a D4 Control  1,Unknown,1,Cd34,Test,21.7625372216826,1,Pass,0.00803289388713221,78.359769866484,999,1
S12-A67,*149br_BL2a D4 Control  1,Unknown,1,Smtn,Test,18.067415756802,1,Pass,0.00803289388713221,84.1771625420964,999,1
S12-A78,*149br_BL2a D4 Control  1,Unknown,1,Gata6,Test,23.0083448347124,1,Pass,0.00803289388713221,79.1750246042999,999,1
S12-A77,*149br_BL2a D4 Control  1,Unknown,1,Alb,Test,22.1312758686099,1,Pass,0.00803289388713221,79.6672664190062,999,1
S12-A76,*149br_BL2a D4 Control  1,Unknown,1,Pdx1,Test,34.8658085155746,0.830079818411843,Pass,0.00803289388713221,86.7611225813612,999,1
S12-A75,*149br_BL2a D4 Control  1,Unknown,1,Sox7,Test,23.8984549598721,1,Pass,0.00803289388713221,88.6303953831463,999,1
S12-A74,*149br_BL2a D4 Control  1,Unknown,1,Lhx1,Test,999,0,Flag,0.00803289388713221,999,999,0
S12-A73,*149br_BL2a D4 Control  1,Unknown,1,Pou5f1,Test,10.8779097743235,1,Pass,0.00803289388713221,84.3757699030716,999,1
S12-A84,*149br_BL2a D4 Control  1,Unknown,1,,Test,999,0,Flag,0.00803289388713221,999,999,0
S12-A83,*149br_BL2a D4 Control  1,Unknown,1,Krt14,Test,25.457389788175,1,Pass,0.00803289388713221,86.6939055001631,999,1
S12-A82,*149br_BL2a D4 Control  1,Unknown,1,Eno1,Test,10.9378657261458,1,Pass,0.00803289388713221,84.2811679071291,999,1
S12-A81,*149br_BL2a D4 Control  1,Unknown,1,Neurod1,Test,999,0,Flag,0.00803289388713221,999,999,0
S12-A80,*149br_BL2a D4 Control  1,Unknown,1,Cd79a,Test,21.7294839409812,1,Pass,0.00803289388713221,84.0175669190814,999,1
S12-A79,*149br_BL2a D4 Control  1,Unknown,1,Klf5,Test,18.1661077289644,1,Pass,0.00803289388713221,77.22149590283,999,1
S12-A90,*149br_BL2a D4 Control  1,Unknown,1,Kdr,Test,15.5787528269323,1,Pass,0.00803289388713221,78.128160054996,999,1
S12-A89,*149br_BL2a D4 Control  1,Unknown,1,Hgf,Test,21.2484777596747,1,Pass,0.00803289388713221,77.2045646700655,999,1
S12-A88,*149br_BL2a D4 Control  1,Unknown,1,Acvr1b,Test,18.4042352448636,1,Pass,0.00803289388713221,85.3058825153942,999,1
S12-A87,*149br_BL2a D4 Control  1,Unknown,1,Krt19,Test,15.4105851917156,1,Pass,0.00803289388713221,83.593921602339,999,1
S12-A86,*149br_BL2a D4 Control  1,Unknown,1,Eomes,Test,25.7651426958774,0.982941085667073,Pass,0.00803289388713221,76.57604521001,999,1
S12-A85,*149br_BL2a D4 Control  1,Unknown,1,Prdm14,Test,999,0,Flag,0.00803289388713221,999,999,0
S12-A96,*149br_BL2a D4 Control  1,Unknown,1,,Test,999,0,Flag,0.00803289388713221,999,999,0
S12-A95,*149br_BL2a D4 Control  1,Unknown,1,Grin1,Test,19.5941141452176,1,Pass,0.00803289388713221,81.6409368777578,999,1
S12-A94,*149br_BL2a D4 Control  1,Unknown,1,Gbx2,Test,24.1431653875985,0.921959546456056,Pass,0.00803289388713221,90.7499577746769,999,1
S12-A93,*149br_BL2a D4 Control  1,Unknown,1,Nes,Test,14.5685855969507,1,Pass,0.00803289388713221,84.6578954767318,999,1
S12-A92,*149br_BL2a D4 Control  1,Unknown,1,Ryr2,Test,17.7770707225857,1,Pass,0.00803289388713221,78.9510849173283,999,1
S12-A91,*149br_BL2a D4 Control  1,Unknown,1,Mesp1,Test,31.916701870871,0.93185797622881,Pass,0.00803289388713221,76.1256345168346,999,1
S89-A01,MB2MKO D1 A,Unknown,1,Zic3,Test,15.750166768992,0.96490853420538,Pass,0.00803289388713221,86.351897175943,999,1
S89-A02,MB2MKO D1 A,Unknown,1,Sox2,Test,19.046132676069,0.787325932421904,Pass,0.00803289388713221,77.984253135196,999,1
S89-A03,MB2MKO D1 A,Unknown,1,Gsc,Test,15.1049187483939,0.934813476782127,Pass,0.00803289388713221,84.5905085366499,999,1
S89-A04,MB2MKO D1 A,Unknown,1,AFP,Test,23.4433125659511,0.766605177042732,Pass,0.00803289388713221,86.6673583245066,999,1
S89-A05,MB2MKO D1 A,Unknown,1,Gata4,Test,18.3023950605407,0.93932795471934,Pass,0.00803289388713221,84.8633031286788,999,1
S89-A06,MB2MKO D1 A,Unknown,1,Fgf8,Test,14.7860819343647,0.880817948631664,Pass,0.00803289388713221,82.334910835876,999,1
S89-A07,MB2MKO D1 A,Unknown,1,Gata2,Test,22.4484868376691,0.915201793702939,Pass,0.00803289388713221,80.8683840342988,999,1
S89-A08,MB2MKO D1 A,Unknown,1,Nkx2-5,Test,999,0,Flag,0.00803289388713221,999,999,0
S89-A09,MB2MKO D1 A,Unknown,1,Comp,Test,999,0,Flag,0.00803289388713221,999,999,0
S89-A10,MB2MKO D1 A,Unknown,1,Olig2,Test,999,0,Flag,0.00803289388713221,999,999,0
S89-A11,MB2MKO D1 A,Unknown,1,Gfap,Test,23.7863887603496,0.846106988612654,Pass,0.00803289388713221,85.2589065304351,999,1
S89-A12,MB2MKO D1 A,Unknown,1,TH,Test,999,0,Flag,0.00803289388713221,999,999,0
S89-A13,MB2MKO D1 A,Unknown,1,Dppa4,Test,23.9829766831218,0.749081613592682,Pass,0.00803289388713221,81.1554417927383,999,1
S89-A14,MB2MKO D1 A,Unknown,1,Zfp42,Test,13.5982721868605,0.93215386655111,Pass,0.00803289388713221,75.4319466611296,999,1
S89-A15,MB2MKO D1 A,Unknown,1,Tdgf1,Test,12.5686354847868,0.94287547346243,Pass,0.00803289388713221,85.8959576190937,999,1
S89-A16,MB2MKO D1 A,Unknown,1,Cdx2,Test,21.759741876412,0.599067718809887,Flag,0.00803289388713221,83.8735706923639,999,1
S89-A17,MB2MKO D1 A,Unknown,1,Pecam1,Test,22.984960163327,1,Pass,0.00803289388713221,72.0918131232642,999,1
S89-A18,MB2MKO D1 A,Unknown,1,Nod2,Test,24.1754535468443,0.844342245947612,Pass,0.00803289388713221,84.3139573167505,999,1
S89-A19,MB2MKO D1 A,Unknown,1,Hand1,Test,999,0,Flag,0.00803289388713221,999,999,0
S89-A20,MB2MKO D1 A,Unknown,1,Pdgfra,Test,17.2365023942314,0.833709427118944,Pass,0.00803289388713221,79.1644268840286,999,1
S89-A21,MB2MKO D1 A,Unknown,1,Ccr5,Test,23.3013615391509,1,Pass,0.00803289388713221,78.0035876030634,999,1
S89-A22,MB2MKO D1 A,Unknown,1,Chat,Test,999,0,Flag,0.00803289388713221,79.6712828893769,999,1
S89-A23,MB2MKO D1 A,Unknown,1,Tubb3,Test,15.7901406095029,0.981944644549852,Pass,0.00803289388713221,89.1164702358221,999,1
S89-A24,MB2MKO D1 A,Unknown,1,Gapdh,Test,8.64085137185365,1,Pass,0.00803289388713221,82.2529260055369,999,1
S89-A25,MB2MKO D1 A,Unknown,1,Fgf5,Test,19.9674900873752,1,Pass,0.00803289388713221,72.1239438857725,999,1
S89-A26,MB2MKO D1 A,Unknown,1,T,Test,11.5244014004498,1,Pass,0.00803289388713221,76.7753584254121,999,1
S89-A27,MB2MKO D1 A,Unknown,1,Axin2,Test,15.9598794905842,1,Pass,0.00803289388713221,82.6440724965736,999,1
S89-A28,MB2MKO D1 A,Unknown,1,VSX2,Test,23.2966935512621,0.961461359684402,Pass,0.00803289388713221,81.321478219258,999,1
S89-A29,MB2MKO D1 A,Unknown,1,Hnf4a,Test,22.8521907198406,1,Pass,0.00803289388713221,83.1769041644041,999,1
S89-A30,MB2MKO D1 A,Unknown,1,Cxcr4,Test,18.8000950502979,1,Pass,0.00803289388713221,77.2692236356967,999,1
S89-A31,MB2MKO D1 A,Unknown,1,Hand2,Test,21.3961913549796,1,Pass,0.00803289388713221,79.8023631118764,999,1
S89-A32,MB2MKO D1 A,Unknown,1,Runx1,Test,21.3777805863565,1,Pass,0.00803289388713221,83.1669704019283,999,1
S89-A33,MB2MKO D1 A,Unknown,1,Krt10,Test,10.5866620911661,1,Pass,0.00803289388713221,77.757957612497,999,1
S89-A34,MB2MKO D1 A,Unknown,1,Foxd3,Test,21.1992465362133,1,Pass,0.00803289388713221,81.5194199062271,999,1
S89-A35,MB2MKO D1 A,Unknown,1,Gad1,Test,15.1823284450785,1,Pass,0.00803289388713221,88.0215918208209,999,1
S89-A36,MB2MKO D1 A,Unknown,1,Actb,Test,8.57184355064151,1,Pass,0.00803289388713221,81.7621375197463,999,1
S89-A37,MB2MKO D1 A,Unknown,1,Klf2,Test,22.8735977942538,1,Pass,0.00803289388713221,85.2798754005856,999,1
S89-A38,MB2MKO D1 A,Unknown,1,Mixl1,Test,10.6760602736018,1,Pass,0.00803289388713221,87.3764172989647,999,1
S89-A39,MB2MKO D1 A,Unknown,1,Tbx6,Test,16.9014693165847,1,Pass,0.00803289388713221,81.8181434211037,999,1
S89-A40,MB2MKO D1 A,Unknown,1,Shh,Test,999,0,Flag,0.00803289388713221,73.3550741044094,999,1
S89-A41,MB2MKO D1 A,Unknown,1,Lgr5,Test,20.3046001453734,1,Pass,0.00803289388713221,78.0939945301341,999,1
S89-A42,MB2MKO D1 A,Unknown,1,Bmp4,Test,18.620944853904,1,Pass,0.00803289388713221,79.9166817638458,999,1
S89-A43,MB2MKO D1 A,Unknown,1,SIX6,Test,999,0,Flag,0.00803289388713221,73.3923565111851,999,1
S89-A44,MB2MKO D1 A,Unknown,1,Myl3,Test,999,0,Flag,0.00803289388713221,73.4678724990646,999,1
S89-A45,MB2MKO D1 A,Unknown,1,Zic1,Test,999,0,Flag,0.00803289388713221,73.4508995192282,999,1
S89-A46,MB2MKO D1 A,Unknown,1,Pax6,Test,21.0908599616113,1,Pass,0.00803289388713221,76.4290797464199,999,1
S89-A47,MB2MKO D1 A,Unknown,1,L1cam,Test,19.7583465746178,1,Pass,0.00803289388713221,85.5161718699688,999,1
S89-A48,MB2MKO D1 A,Unknown,1,TBP,Test,12.9086254921084,1,Pass,0.00803289388713221,81.4458453652336,999,1
S89-A54,MB2MKO D1 A,Unknown,1,Col10a1,Test,999,0,Flag,0.00803289388713221,73.3770732532986,999,1
S89-A53,MB2MKO D1 A,Unknown,1,Dcn,Test,37.6324745394815,0.92553227580809,Pass,0.00803289388713221,73.438188245274,999,1
S89-A52,MB2MKO D1 A,Unknown,1,Hhex,Test,16.7413033117196,1,Pass,0.00803289388713221,79.4197551763492,999,1
S89-A51,MB2MKO D1 A,Unknown,1,Foxa2,Test,17.8676033194086,1,Pass,0.00803289388713221,85.9666415512922,999,1
S89-A50,MB2MKO D1 A,Unknown,1,Wnt3a,Test,999,0,Flag,0.00803289388713221,73.3385385523108,999,1
S89-A49,MB2MKO D1 A,Unknown,1,Klf4,Test,19.8499996671582,1,Pass,0.00803289388713221,83.6763620231913,999,1
S89-A60,MB2MKO D1 A,Unknown,1,Gusb,Test,13.0727350076876,1,Pass,0.00803289388713221,80.0517519075053,999,1
S89-A59,MB2MKO D1 A,Unknown,1,Sox1,Test,999,0,Flag,0.00803289388713221,73.2456584161068,999,1
S89-A58,MB2MKO D1 A,Unknown,1,Vim,Test,9.97646723693312,1,Pass,0.00803289388713221,81.6016250850301,999,1
S89-A57,MB2MKO D1 A,Unknown,1,Fabp7,Test,12.7048449149367,1,Pass,0.00803289388713221,78.0703207423053,999,1
S89-A56,MB2MKO D1 A,Unknown,1,Myh7,Test,20.0030221666093,1,Pass,0.00803289388713221,85.347224823776,999,1
S89-A55,MB2MKO D1 A,Unknown,1,Igf2,Test,35.7734457086997,0.806231336437911,Pass,0.00803289388713221,87.2599708674501,999,1
S89-A66,MB2MKO D1 A,Unknown,1,Ctsk,Test,15.5283871805744,1,Pass,0.00803289388713221,79.7398098000679,999,1
S89-A65,MB2MKO D1 A,Unknown,1,LHX2,Test,20.629231458557,1,Pass,0.00803289388713221,86.8959191027073,999,1
S89-A64,MB2MKO D1 A,Unknown,1,RAX,Test,23.870746845782,1,Pass,0.00803289388713221,80.0861962636042,999,1
S89-A63,MB2MKO D1 A,Unknown,1,Sox17,Test,19.6919487075479,1,Pass,0.00803289388713221,84.3406639139252,999,1
S89-A62,MB2MKO D1 A,Unknown,1,Nodal,Test,13.0747690704578,1,Pass,0.00803289388713221,84.3033034601551,999,1
S89-A61,MB2MKO D1 A,Unknown,1,Nanog,Test,12.7739417729602,1,Pass,0.00803289388713221,80.1742636042485,999,1
S89-A72,MB2MKO D1 A,Unknown,1,B2m,Test,10.6595080152429,1,Pass,0.00803289388713221,80.9052976604591,999,1
S89-A71,MB2MKO D1 A,Unknown,1,Otx2,Test,13.576106179169,1,Pass,0.00803289388713221,81.6718906120585,999,1
S89-A70,MB2MKO D1 A,Unknown,1,Pou4f1,Test,24.0499379194752,1,Pass,0.00803289388713221,84.8684242514335,999,1
S89-A69,MB2MKO D1 A,Unknown,1,Dcx,Test,18.2818619192166,1,Pass,0.00803289388713221,78.8210539791643,999,1
S89-A68,MB2MKO D1 A,Unknown,1,Cd34,Test,20.943601559924,1,Pass,0.00803289388713221,78.1653449653659,999,1
S89-A67,MB2MKO D1 A,Unknown,1,Smtn,Test,18.1133855515272,1,Pass,0.00803289388713221,83.8782561082104,999,1
S89-A78,MB2MKO D1 A,Unknown,1,Gata6,Test,13.6990678704329,1,Pass,0.00803289388713221,79.0165877420255,999,1
S89-A77,MB2MKO D1 A,Unknown,1,Alb,Test,21.025862097837,1,Pass,0.00803289388713221,79.3352772180033,999,1
S89-A76,MB2MKO D1 A,Unknown,1,Pdx1,Test,23.2051444738978,1,Pass,0.00803289388713221,87.6685273332794,999,1
S89-A75,MB2MKO D1 A,Unknown,1,Sox7,Test,22.6378598648025,1,Pass,0.00803289388713221,86.8838113182442,999,1
S89-A74,MB2MKO D1 A,Unknown,1,Lhx1,Test,15.4573254791981,1,Pass,0.00803289388713221,81.0419305171885,999,1
S89-A73,MB2MKO D1 A,Unknown,1,Pou5f1,Test,10.213829895172,1,Pass,0.00803289388713221,84.3488322547599,999,1
S89-A84,MB2MKO D1 A,Unknown,1,,Test,999,0,Flag,0.00803289388713221,73.2849558193634,999,1
S89-A83,MB2MKO D1 A,Unknown,1,Krt14,Test,999,0,Flag,0.00803289388713221,73.2848452435671,999,1
S89-A82,MB2MKO D1 A,Unknown,1,Eno1,Test,10.3241616771914,1,Pass,0.00803289388713221,84.277177678645,999,1
S89-A81,MB2MKO D1 A,Unknown,1,Neurod1,Test,999,0,Flag,0.00803289388713221,73.1541363023835,999,1
S89-A80,MB2MKO D1 A,Unknown,1,Cd79a,Test,22.8715963848012,1,Pass,0.00803289388713221,85.1231335583515,999,1
S89-A79,MB2MKO D1 A,Unknown,1,Klf5,Test,14.5856036303946,1,Pass,0.00803289388713221,77.4000099808021,999,1
S89-A90,MB2MKO D1 A,Unknown,1,Kdr,Test,14.7883944850724,1,Pass,0.00803289388713221,77.9049023860909,999,1
S89-A89,MB2MKO D1 A,Unknown,1,Hgf,Test,19.3558600944101,1,Pass,0.00803289388713221,76.8003815713615,999,1
S89-A88,MB2MKO D1 A,Unknown,1,Acvr1b,Test,18.9430138007457,1,Pass,0.00803289388713221,85.3655681068427,999,1
S89-A87,MB2MKO D1 A,Unknown,1,Krt19,Test,15.3124395623002,1,Pass,0.00803289388713221,83.3326493602729,999,1
S89-A86,MB2MKO D1 A,Unknown,1,Eomes,Test,10.2161599901333,1,Pass,0.00803289388713221,76.2981444847055,999,1
S89-A85,MB2MKO D1 A,Unknown,1,Prdm14,Test,999,0,Flag,0.00803289388713221,73.4225428182157,999,1
S89-A96,MB2MKO D1 A,Unknown,1,,Test,999,0,Flag,0.00803289388713221,73.4978026551254,999,1
S89-A95,MB2MKO D1 A,Unknown,1,Grin1,Test,22.518899387649,1,Pass,0.00803289388713221,81.5995087861099,999,1
S89-A94,MB2MKO D1 A,Unknown,1,Gbx2,Test,999,0,Flag,0.00803289388713221,73.3280865800264,999,1
S89-A93,MB2MKO D1 A,Unknown,1,Nes,Test,15.5542435662172,1,Pass,0.00803289388713221,84.5804182251071,999,1
S89-A92,MB2MKO D1 A,Unknown,1,Ryr2,Test,15.7126570346633,1,Pass,0.00803289388713221,78.8478300412089,999,1
S89-A91,MB2MKO D1 A,Unknown,1,Mesp1,Test,20.3963565405079,1,Pass,0.00803289388713221,84.0188605618868,999,1
S11-A01,HOIK_1A,Unknown,1,Zic3,Test,15.7586532802922,0.915712969577513,Pass,0.00803289388713221,86.3787596557869,999,1
S11-A02,HOIK_1A,Unknown,1,Sox2,Test,15.0631231778621,0.844296125349824,Pass,0.00803289388713221,78.218792748905,999,1
S11-A03,HOIK_1A,Unknown,1,Gsc,Test,32.6183934879417,0.194173684480326,Flag,0.00803289388713221,88.100605493878,999,1
S11-A04,HOIK_1A,Unknown,1,AFP,Test,35.0519784599514,0,Flag,0.00803289388713221,999,999,0
S11-A05,HOIK_1A,Unknown,1,Gata4,Test,26.9903663116698,0.965307997289067,Pass,0.00803289388713221,78.6056312515267,999,1
S11-A06,HOIK_1A,Unknown,1,Fgf8,Test,23.9739235468425,0.838221580615085,Pass,0.00803289388713221,82.3312411445182,999,1
S11-A07,HOIK_1A,Unknown,1,Gata2,Test,999,0,Flag,0.00803289388713221,999,999,0
S11-A08,HOIK_1A,Unknown,1,Nkx2-5,Test,999,0,Flag,0.00803289388713221,999,999,0
S11-A09,HOIK_1A,Unknown,1,Comp,Test,24.4590439170371,0.875577238500122,Pass,0.00803289388713221,84.1622002823055,999,1
