Chip Run Info,G:\Lab 5 Image Data\Project and data\hIPSC\Differentiation\DE Diff\RT_and_qPCR\BioMark\UQ hepatocyte BioMark\1362419391_23-10-19_hepatocyte\ChipRun.bml,1362419391,96.96 (136x),GE 96x96 Standard v1,ROX,EvaGreen,23/10/2019 3:40:17 PM,01:53:50,BIOMARKHD173,SamplePlateName: Undefined,SamplePlateBarCode: Undefined,ReagentPlateName: Undefined,ReagentPlateBarCode: Undefined
Application Version,4.5.2
Application Build,20180628.1231
Export Type,Table Results
Quality Threshold,0.65
Baseline Correction Method,Linear (Derivative)
Ct Threshold Method,Auto (Global)


Experiment Information,Experiment Information,Experiment Information,Experiment Information,Experiment Information,Experiment Information,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen
Chamber,Sample,Sample,Sample,EvaGreen,EvaGreen,Ct,Ct,Ct,Ct,Tm,Tm,Tm
ID,Name,Type,rConc,Name,Type,Value,Quality,Call,Threshold,In Range,Out Range,Peak Ratio
S01-A19,MB3-1 Plu,Unknown,1,CEPBA,Test,20.7322250830956,1,Pass,0.0128092640861449,87.0931631292084,999,1
S01-A20,MB3-1 Plu,Unknown,1,Hand1,Test,19.097694596875,1,Pass,0.0128092640861449,86.965362417437,999,1
S01-A21,MB3-1 Plu,Unknown,1,Pdgfra,Test,11.7703393546216,1,Pass,0.0128092640861449,79.9847556761302,999,1
S01-A22,MB3-1 Plu,Unknown,1,Chat,Test,27.790098872903,1,Pass,0.0128092640861449,79.6761443896821,999,1
S01-A23,MB3-1 Plu,Unknown,1,Tubb3,Test,14.4878619150078,1,Pass,0.0128092640861449,89.6629235179471,999,1
S01-A24,MB3-1 Plu,Unknown,1,Nes,Test,14.628326373669,1,Pass,0.0128092640861449,84.5850779257043,999,1
S01-A25,MB3-1 Plu,Unknown,1,Fgf5,Test,20.6597718359368,1,Pass,0.0128092640861449,73.148264017961,999,1
S01-A26,MB3-1 Plu,Unknown,1,T,Test,11.0307880958465,1,Pass,0.0128092640861449,77.4017362577916,999,1
S01-A27,MB3-1 Plu,Unknown,1,Axin2,Test,13.8796804231478,1,Pass,0.0128092640861449,83.1623651240509,999,1
S01-A28,MB3-1 Plu,Unknown,1,Shh,Test,999,0,Flag,0.0128092640861449,73.7859860672664,999,1
S01-A29,MB3-1 Plu,Unknown,1,Hnf4a,Test,21.072465642174,1,Pass,0.0128092640861449,84.0973634370636,999,1
S01-A30,MB3-1 Plu,Unknown,1,CYP3A4,Test,999,0,Flag,0.0128092640861449,73.8039891396241,999,1
S01-A31,MB3-1 Plu,Unknown,1,HLF,Test,26.9044335492762,1,Pass,0.0128092640861449,83.2816189567572,999,1
S01-A32,MB3-1 Plu,Unknown,1,Hand2,Test,22.0679697340422,1,Pass,0.0128092640861449,80.2140367407662,999,1
S01-A33,MB3-1 Plu,Unknown,1,Runx1,Test,19.0648827797256,1,Pass,0.0128092640861449,84.5266203757455,999,1
S01-A34,MB3-1 Plu,Unknown,1,Foxd3,Test,18.8620520081158,1,Pass,0.0128092640861449,81.7844980621728,999,1
S01-A35,MB3-1 Plu,Unknown,1,Gad1,Test,14.8819074556142,1,Pass,0.0128092640861449,88.4014434780204,999,1
S01-A36,MB3-1 Plu,Unknown,1,TH,Test,999,0,Flag,0.0128092640861449,73.8680752809727,999,1
S01-A37,MB3-1 Plu,Unknown,1,Klf2,Test,22.1717411863312,1,Pass,0.0128092640861449,85.7188708473996,999,1
S01-A38,MB3-1 Plu,Unknown,1,Mixl1,Test,9.01015352289151,0.980023449350806,Pass,0.0128092640861449,87.9463081886183,999,1
S01-A39,MB3-1 Plu,Unknown,1,Tbx6,Test,13.9735889089017,1,Pass,0.0128092640861449,82.3127244642013,999,1
S01-A40,MB3-1 Plu,Unknown,1,Hhex,Test,13.1756046060063,1,Pass,0.0128092640861449,79.9252021025449,999,1
S01-A41,MB3-1 Plu,Unknown,1,Lgr5,Test,17.7855990296553,1,Pass,0.0128092640861449,78.7622831003654,999,1
S01-A42,MB3-1 Plu,Unknown,1,CYP3A7,Test,999,0,Flag,0.0128092640861449,73.4389159845449,999,1
S01-A43,MB3-1 Plu,Unknown,1,CYP1A2,Test,24.2643251385615,1,Pass,0.0128092640861449,79.5588689551252,999,1
S01-A44,MB3-1 Plu,Unknown,1,Igf2,Test,20.9784700388713,1,Pass,0.0128092640861449,87.0079764722267,999,1
S01-A45,MB3-1 Plu,Unknown,1,Myl3,Test,24.4848144959766,0.997103099072209,Pass,0.0128092640861449,87.0625468198231,999,1
S01-A46,MB3-1 Plu,Unknown,1,Pax6,Test,999,0,Flag,0.0128092640861449,73.8687503473513,999,1
S01-A47,MB3-1 Plu,Unknown,1,L1cam,Test,17.1495222819453,1,Pass,0.0128092640861449,85.977091449716,999,1
S01-A48,MB3-1 Plu,Unknown,1,Gapdh,Test,8.35437957298509,1,Pass,0.0128092640861449,82.9333996284666,999,1
S01-A54,MB3-1 Plu,Unknown,1,CYP3A1,Test,21.7063137912082,1,Pass,0.0128092640861449,84.8263686303204,999,1
S01-A53,MB3-1 Plu,Unknown,1,Dcn,Test,31.4577175407818,1,Pass,0.0128092640861449,75.952766746347,999,1
S01-A52,MB3-1 Plu,Unknown,1,Pdx1,Test,32.7071115419348,1,Pass,0.0128092640861449,84.9122895096166,999,1
S01-A51,MB3-1 Plu,Unknown,1,Foxa2,Test,17.4124451267352,1,Pass,0.0128092640861449,86.284718730462,999,1
S01-A50,MB3-1 Plu,Unknown,1,Wnt3a,Test,20.4422675702239,1,Pass,0.0128092640861449,89.7975091896119,999,1
S01-A49,MB3-1 Plu,Unknown,1,Klf4,Test,21.0117566584377,1,Pass,0.0128092640861449,83.9375054022202,999,1
S01-A60,MB3-1 Plu,Unknown,1,Actb,Test,7.41794589173489,1,Pass,0.0128092640861449,82.226040694429,999,1
S01-A59,MB3-1 Plu,Unknown,1,Sox1,Test,999,0,Flag,0.0128092640861449,73.9645855017584,999,1
S01-A58,MB3-1 Plu,Unknown,1,Vim,Test,12.3740723888006,1,Pass,0.0128092640861449,81.7935900867612,999,1
S01-A57,MB3-1 Plu,Unknown,1,Myh7,Test,17.8090338871753,1,Pass,0.0128092640861449,86.3394122365129,999,1
S01-A56,MB3-1 Plu,Unknown,1,Smtn,Test,16.8998676579011,1,Pass,0.0128092640861449,85.5628049825403,999,1
S01-A55,MB3-1 Plu,Unknown,1,Bmp4,Test,18.5923673053656,1,Pass,0.0128092640861449,80.2455537414683,999,1
S01-A66,MB3-1 Plu,Unknown,1,CYP2C19,Test,22.0751781380964,1,Pass,0.0128092640861449,79.0017462507833,999,1
S01-A65,MB3-1 Plu,Unknown,1,Fgf8,Test,14.5698854182304,1,Pass,0.0128092640861449,82.9353735004928,999,1
S01-A64,MB3-1 Plu,Unknown,1,Acvr1b,Test,16.1041651449277,1,Pass,0.0128092640861449,86.558677167613,999,1
S01-A63,MB3-1 Plu,Unknown,1,Sox17,Test,15.0773760542539,1,Pass,0.0128092640861449,85.1931793505959,999,1
S01-A62,MB3-1 Plu,Unknown,1,Nodal,Test,12.2557919133946,1,Pass,0.0128092640861449,84.7020291650101,999,1
S01-A61,MB3-1 Plu,Unknown,1,Nanog,Test,13.917858338172,1,Pass,0.0128092640861449,80.6485777002413,999,1
S01-A72,MB3-1 Plu,Unknown,1,TBP,Test,13.5169931837047,1,Pass,0.0128092640861449,81.8943869531049,999,1
S01-A71,MB3-1 Plu,Unknown,1,Otx2,Test,12.0596019491764,0.985960714270889,Pass,0.0128092640861449,81.8146681215799,999,1
S01-A70,MB3-1 Plu,Unknown,1,Pou4f1,Test,20.5441886842865,1,Pass,0.0128092640861449,84.9201737437534,999,1
S01-A69,MB3-1 Plu,Unknown,1,Cd34,Test,21.9665401158198,1,Pass,0.0128092640861449,78.7517888083468,999,1
S01-A68,MB3-1 Plu,Unknown,1,Klf5,Test,17.0001755899181,1,Pass,0.0128092640861449,77.9679915343488,999,1
S01-A67,MB3-1 Plu,Unknown,1,Ctsk,Test,15.926315060496,1,Pass,0.0128092640861449,80.2002640639161,999,1
S01-A78,MB3-1 Plu,Unknown,1,CYP2C9,Test,999,0,Flag,0.0128092640861449,73.9397392324462,999,1
S01-A77,MB3-1 Plu,Unknown,1,Nod2,Test,21.5162606411579,1,Pass,0.0128092640861449,84.8615434244547,999,1
S01-A76,MB3-1 Plu,Unknown,1,Alb,Test,21.0785481744314,1,Pass,0.0128092640861449,80.1224473928792,999,1
S01-A75,MB3-1 Plu,Unknown,1,Sox7,Test,24.4921754318607,1,Pass,0.0128092640861449,86.6941654461637,999,1
S01-A74,MB3-1 Plu,Unknown,1,Lhx1,Test,11.7135099547644,1,Pass,0.0128092640861449,81.5837778988181,999,1
S01-A73,MB3-1 Plu,Unknown,1,Pou5f1,Test,10.2284736410463,1,Pass,0.0128092640861449,85.1586323104319,999,1
S01-A84,MB3-1 Plu,Unknown,1,Gusb,Test,13.4810235183978,1,Pass,0.0128092640861449,80.2734063148711,999,1
S01-A83,MB3-1 Plu,Unknown,1,Krt14,Test,24.7996334240242,1,Pass,0.0128092640861449,87.0330401846625,999,1
S01-A82,MB3-1 Plu,Unknown,1,Eno1,Test,10.1298488959406,1,Pass,0.0128092640861449,84.4051751018059,999,1
S01-A81,MB3-1 Plu,Unknown,1,Ryr2,Test,17.6136773682365,1,Pass,0.0128092640861449,79.1793149693619,999,1
S01-A80,MB3-1 Plu,Unknown,1,Mesp1,Test,14.6675239393332,1,Pass,0.0128092640861449,84.2022178497192,999,1
S01-A79,MB3-1 Plu,Unknown,1,Gata6,Test,10.1825979025646,1,Pass,0.0128092640861449,79.7364619310383,999,1
S01-A90,MB3-1 Plu,Unknown,1,CAR,Test,999,0,Flag,0.0128092640861449,74.042873657531,999,1
S01-A89,MB3-1 Plu,Unknown,1,Cxcr4,Test,17.9144177439475,1,Pass,0.0128092640861449,78.1620645639869,999,1
S01-A88,MB3-1 Plu,Unknown,1,Hgf,Test,17.7503459883344,1,Pass,0.0128092640861449,77.2898366894225,999,1
S01-A87,MB3-1 Plu,Unknown,1,Krt19,Test,15.0344588159194,0.995110384674857,Pass,0.0128092640861449,83.9163500619061,999,1
S01-A86,MB3-1 Plu,Unknown,1,Eomes,Test,8.97696297827209,1,Pass,0.0128092640861449,76.9941882231109,999,1
S01-A85,MB3-1 Plu,Unknown,1,Prdm14,Test,15.0854554643152,1,Pass,0.0128092640861449,79.3595335775316,999,1
S01-A96,MB3-1 Plu,Unknown,1,B2m,Test,11.4868077589914,1,Pass,0.0128092640861449,81.2938816057332,999,1
S01-A95,MB3-1 Plu,Unknown,1,Grin1,Test,21.118752735053,1,Pass,0.0128092640861449,82.0355885509469,999,1
S01-A94,MB3-1 Plu,Unknown,1,Gbx2,Test,28.0987374082014,0.902885912665909,Pass,0.0128092640861449,91.2852263833112,999,1
S01-A93,MB3-1 Plu,Unknown,1,Krt10,Test,11.5523576865189,1,Pass,0.0128092640861449,78.7533720537542,999,1
S01-A92,MB3-1 Plu,Unknown,1,Comp,Test,23.0750670146727,0.978175807586006,Pass,0.0128092640861449,85.7215627622719,999,1
S01-A91,MB3-1 Plu,Unknown,1,Kdr,Test,14.3496061197987,1,Pass,0.0128092640861449,78.9802602115481,999,1
S90-A01,FA3-2- 18hr Dox D1,Unknown,1,Zic3,Test,14.7361055180352,1,Pass,0.0128092640861449,86.8057462532223,999,1
S90-A02,FA3-2- 18hr Dox D1,Unknown,1,Sox2,Test,13.1030751691636,1,Pass,0.0128092640861449,79.1924829124359,999,1
S90-A03,FA3-2- 18hr Dox D1,Unknown,1,Gsc,Test,11.909095695923,1,Pass,0.0128092640861449,85.5343942828839,999,1
S90-A04,FA3-2- 18hr Dox D1,Unknown,1,AFP,Test,20.4326474940899,1,Pass,0.0128092640861449,88.0203998070297,999,1
S90-A05,FA3-2- 18hr Dox D1,Unknown,1,Gata4,Test,18.3584522611011,1,Pass,0.0128092640861449,85.2447791413227,999,1
S90-A06,FA3-2- 18hr Dox D1,Unknown,1,A1AT,Test,999,0,Flag,0.0128092640861449,73.7920526247871,999,1
S90-A07,FA3-2- 18hr Dox D1,Unknown,1,PXR,Test,21.2358379846198,1,Pass,0.0128092640861449,87.1126693826453,999,1
S90-A08,FA3-2- 18hr Dox D1,Unknown,1,Gata2,Test,21.346955157255,1,Pass,0.0128092640861449,81.263314067141,999,1
S90-A09,FA3-2- 18hr Dox D1,Unknown,1,Nkx2-5,Test,33.2487267808866,0.930813512456394,Pass,0.0128092640861449,88.0804894716188,999,1
S90-A10,FA3-2- 18hr Dox D1,Unknown,1,Zic1,Test,24.6775297439744,1,Pass,0.0128092640861449,88.7388480416135,999,1
S90-A11,FA3-2- 18hr Dox D1,Unknown,1,Fabp7,Test,14.1667102651057,1,Pass,0.0128092640861449,78.429441852445,999,1
S90-A12,FA3-2- 18hr Dox D1,Unknown,1,Dcx,Test,17.0429837640692,1,Pass,0.0128092640861449,78.835864939911,999,1
S90-A13,FA3-2- 18hr Dox D1,Unknown,1,Dppa4,Test,21.3565349501639,1,Pass,0.0128092640861449,79.8108249343442,999,1
S90-A14,FA3-2- 18hr Dox D1,Unknown,1,Zfp42,Test,12.259237314502,1,Pass,0.0128092640861449,76.327435080951,999,1
S90-A15,FA3-2- 18hr Dox D1,Unknown,1,Tdgf1,Test,10.3680730892262,1,Pass,0.0128092640861449,86.5324082068988,999,1
S90-A16,FA3-2- 18hr Dox D1,Unknown,1,Cdx2,Test,20.5308125734239,1,Pass,0.0128092640861449,84.6383085156444,999,1
S90-A17,FA3-2- 18hr Dox D1,Unknown,1,Pecam1,Test,21.910150925513,1,Pass,0.0128092640861449,80.8501920952491,999,1
S90-A18,FA3-2- 18hr Dox D1,Unknown,1,ADH1B,Test,999,0,Flag,0.0128092640861449,73.6420176538812,999,1
S90-A19,FA3-2- 18hr Dox D1,Unknown,1,CEPBA,Test,20.9762201972498,1,Pass,0.0128092640861449,87.2146122374463,999,1
S90-A20,FA3-2- 18hr Dox D1,Unknown,1,Hand1,Test,34.499898550193,1,Pass,0.0128092640861449,85.4106821612402,999,1
S90-A21,FA3-2- 18hr Dox D1,Unknown,1,Pdgfra,Test,14.3585089641922,1,Pass,0.0128092640861449,79.8900227779488,999,1
S90-A22,FA3-2- 18hr Dox D1,Unknown,1,Chat,Test,25.5907633492729,1,Pass,0.0128092640861449,80.1311033848777,999,1
S90-A23,FA3-2- 18hr Dox D1,Unknown,1,Tubb3,Test,13.2230715586362,1,Pass,0.0128092640861449,89.654095888648,999,1
S90-A24,FA3-2- 18hr Dox D1,Unknown,1,Nes,Test,14.7806070042186,1,Pass,0.0128092640861449,84.6377019052586,999,1
S90-A25,FA3-2- 18hr Dox D1,Unknown,1,Fgf5,Test,20.3744337139783,1,Pass,0.0128092640861449,73.0078484820864,999,1
S90-A26,FA3-2- 18hr Dox D1,Unknown,1,T,Test,11.940107466631,1,Pass,0.0128092640861449,77.3645121289398,999,1
S90-A27,FA3-2- 18hr Dox D1,Unknown,1,Axin2,Test,14.0757720200563,1,Pass,0.0128092640861449,83.7990517576971,999,1
S90-A28,FA3-2- 18hr Dox D1,Unknown,1,Shh,Test,23.9961102926034,1,Pass,0.0128092640861449,84.2316131825205,999,1
S90-A29,FA3-2- 18hr Dox D1,Unknown,1,Hnf4a,Test,22.8542842394353,1,Pass,0.0128092640861449,84.4227873348781,999,1
S90-A30,FA3-2- 18hr Dox D1,Unknown,1,CYP3A4,Test,999,0,Flag,0.0128092640861449,73.7429716805128,999,1
S90-A31,FA3-2- 18hr Dox D1,Unknown,1,HLF,Test,22.171496478099,1,Pass,0.0128092640861449,83.1932084704951,999,1
S90-A32,FA3-2- 18hr Dox D1,Unknown,1,Hand2,Test,23.518353153751,1,Pass,0.0128092640861449,80.1854353603517,999,1
S90-A33,FA3-2- 18hr Dox D1,Unknown,1,Runx1,Test,21.2846077523946,1,Pass,0.0128092640861449,83.7919436270826,999,1
S90-A34,FA3-2- 18hr Dox D1,Unknown,1,Foxd3,Test,16.3108244176113,1,Pass,0.0128092640861449,81.924804630276,999,1
S90-A35,FA3-2- 18hr Dox D1,Unknown,1,Gad1,Test,15.2720235712531,1,Pass,0.0128092640861449,88.5937821190519,999,1
S90-A36,FA3-2- 18hr Dox D1,Unknown,1,TH,Test,999,0,Flag,0.0128092640861449,73.7308640894921,999,1
S90-A37,FA3-2- 18hr Dox D1,Unknown,1,Klf2,Test,22.2371807621335,1,Pass,0.0128092640861449,85.6346930860403,999,1
S90-A38,FA3-2- 18hr Dox D1,Unknown,1,Mixl1,Test,9.29954799394157,1,Pass,0.0128092640861449,87.8930210091158,999,1
S90-A39,FA3-2- 18hr Dox D1,Unknown,1,Tbx6,Test,17.3598986977661,1,Pass,0.0128092640861449,82.2771906960709,999,1
S90-A40,FA3-2- 18hr Dox D1,Unknown,1,Hhex,Test,13.9418444554002,1,Pass,0.0128092640861449,79.8816315193509,999,1
S90-A41,FA3-2- 18hr Dox D1,Unknown,1,Lgr5,Test,22.5920574173591,1,Pass,0.0128092640861449,78.5563228322271,999,1
S90-A42,FA3-2- 18hr Dox D1,Unknown,1,CYP3A7,Test,999,0,Flag,0.0128092640861449,73.221778078017,999,1
S90-A43,FA3-2- 18hr Dox D1,Unknown,1,CYP1A2,Test,28.650162731901,1,Pass,0.0128092640861449,80.8237439630697,999,1
S90-A44,FA3-2- 18hr Dox D1,Unknown,1,Igf2,Test,19.7423315785112,1,Pass,0.0128092640861449,87.0326549340855,999,1
S90-A45,FA3-2- 18hr Dox D1,Unknown,1,Myl3,Test,27.5264214981995,1,Pass,0.0128092640861449,87.5513928851374,999,1
S90-A46,FA3-2- 18hr Dox D1,Unknown,1,Pax6,Test,29.1831020130907,1,Pass,0.0128092640861449,73.6053597029401,999,1
S90-A47,FA3-2- 18hr Dox D1,Unknown,1,L1cam,Test,17.5927855478619,1,Pass,0.0128092640861449,86.6375497606036,999,1
S90-A48,FA3-2- 18hr Dox D1,Unknown,1,Gapdh,Test,7.82800283549931,1,Pass,0.0128092640861449,82.9175764963508,999,1
S90-A54,FA3-2- 18hr Dox D1,Unknown,1,CYP3A1,Test,20.7698808625227,1,Pass,0.0128092640861449,84.2599082757671,999,1
S90-A53,FA3-2- 18hr Dox D1,Unknown,1,Dcn,Test,36.6935682432463,0,Flag,0.0128092640861449,999,999,0
S90-A52,FA3-2- 18hr Dox D1,Unknown,1,Pdx1,Test,33.8896419163761,1,Pass,0.0128092640861449,84.4056934397476,999,1
S90-A51,FA3-2- 18hr Dox D1,Unknown,1,Foxa2,Test,20.4764346404817,1,Pass,0.0128092640861449,86.1927486231677,999,1
S90-A50,FA3-2- 18hr Dox D1,Unknown,1,Wnt3a,Test,21.8406679585661,1,Pass,0.0128092640861449,89.7772647646648,999,1
S90-A49,FA3-2- 18hr Dox D1,Unknown,1,Klf4,Test,20.2474332452808,1,Pass,0.0128092640861449,83.8436649206279,999,1
S90-A60,FA3-2- 18hr Dox D1,Unknown,1,Actb,Test,7.90154299424701,1,Pass,0.0128092640861449,82.0857396695535,999,1
S90-A59,FA3-2- 18hr Dox D1,Unknown,1,Sox1,Test,36.8897543752404,1,Pass,0.0128092640861449,74.8073386951985,999,1
S90-A58,FA3-2- 18hr Dox D1,Unknown,1,Vim,Test,11.5095466073796,1,Pass,0.0128092640861449,81.801726543476,999,1
S90-A57,FA3-2- 18hr Dox D1,Unknown,1,Myh7,Test,17.4981496294613,1,Pass,0.0128092640861449,86.2219861727037,999,1
S90-A56,FA3-2- 18hr Dox D1,Unknown,1,Smtn,Test,17.1594678597996,1,Pass,0.0128092640861449,85.5458490553574,999,1
S90-A55,FA3-2- 18hr Dox D1,Unknown,1,Bmp4,Test,17.6293413002804,1,Pass,0.0128092640861449,80.3642899755678,999,1
S90-A66,FA3-2- 18hr Dox D1,Unknown,1,CYP2C19,Test,23.638126970805,1,Pass,0.0128092640861449,78.9729961092072,999,1
S90-A65,FA3-2- 18hr Dox D1,Unknown,1,Fgf8,Test,15.216747305327,1,Pass,0.0128092640861449,82.9982526516989,999,1
S90-A64,FA3-2- 18hr Dox D1,Unknown,1,Acvr1b,Test,16.6779231269888,1,Pass,0.0128092640861449,86.5372280447867,999,1
S90-A63,FA3-2- 18hr Dox D1,Unknown,1,Sox17,Test,19.7061487953446,1,Pass,0.0128092640861449,85.9659436803103,999,1
S90-A62,FA3-2- 18hr Dox D1,Unknown,1,Nodal,Test,12.7086413810786,1,Pass,0.0128092640861449,84.7970165778194,999,1
S90-A61,FA3-2- 18hr Dox D1,Unknown,1,Nanog,Test,11.2007644190015,1,Pass,0.0128092640861449,80.7853690544287,999,1
S90-A72,FA3-2- 18hr Dox D1,Unknown,1,TBP,Test,14.1140904327795,1,Pass,0.0128092640861449,81.8651379206184,999,1
S90-A71,FA3-2- 18hr Dox D1,Unknown,1,Otx2,Test,12.8445198580355,1,Pass,0.0128092640861449,81.8247725768026,999,1
S90-A70,FA3-2- 18hr Dox D1,Unknown,1,Pou4f1,Test,22.6541228743077,1,Pass,0.0128092640861449,85.0839273970302,999,1
S90-A69,FA3-2- 18hr Dox D1,Unknown,1,Cd34,Test,20.6503313380154,1,Pass,0.0128092640861449,78.4133844424328,999,1
S90-A68,FA3-2- 18hr Dox D1,Unknown,1,Klf5,Test,14.2283346240314,1,Pass,0.0128092640861449,77.9575186779988,999,1
S90-A67,FA3-2- 18hr Dox D1,Unknown,1,Ctsk,Test,16.6317972290682,1,Pass,0.0128092640861449,80.1958831293312,999,1
S90-A78,FA3-2- 18hr Dox D1,Unknown,1,CYP2C9,Test,999,0,Flag,0.0128092640861449,73.6258017696189,999,1
S90-A77,FA3-2- 18hr Dox D1,Unknown,1,Nod2,Test,22.8785571896366,1,Pass,0.0128092640861449,84.4454171458241,999,1
S90-A76,FA3-2- 18hr Dox D1,Unknown,1,Alb,Test,999,0,Flag,0.0128092640861449,73.5714200354076,999,1
S90-A75,FA3-2- 18hr Dox D1,Unknown,1,Sox7,Test,24.5568288646862,0.999838108351907,Pass,0.0128092640861449,86.7779499543931,999,1
S90-A74,FA3-2- 18hr Dox D1,Unknown,1,Lhx1,Test,15.0943694409509,1,Pass,0.0128092640861449,81.5749803592462,999,1
S90-A73,FA3-2- 18hr Dox D1,Unknown,1,Pou5f1,Test,9.59461397685569,1,Pass,0.0128092640861449,84.8980203279115,999,1
S90-A84,FA3-2- 18hr Dox D1,Unknown,1,Gusb,Test,13.4817979840181,1,Pass,0.0128092640861449,80.3553557474844,999,1
S90-A83,FA3-2- 18hr Dox D1,Unknown,1,Krt14,Test,24.1543816138295,1,Pass,0.0128092640861449,87.1191481624423,999,1
S90-A82,FA3-2- 18hr Dox D1,Unknown,1,Eno1,Test,10.0231875999691,1,Pass,0.0128092640861449,84.3747293388343,999,1
S90-A81,FA3-2- 18hr Dox D1,Unknown,1,Ryr2,Test,15.7869909816647,1,Pass,0.0128092640861449,79.1500556953859,999,1
S90-A80,FA3-2- 18hr Dox D1,Unknown,1,Mesp1,Test,19.9845626323729,1,Pass,0.0128092640861449,83.9773526728041,999,1
S90-A79,FA3-2- 18hr Dox D1,Unknown,1,Gata6,Test,11.1968757558967,1,Pass,0.0128092640861449,79.6783987498661,999,1
S90-A90,FA3-2- 18hr Dox D1,Unknown,1,CAR,Test,999,0,Flag,0.0128092640861449,73.0467989352404,999,1
S90-A89,FA3-2- 18hr Dox D1,Unknown,1,Cxcr4,Test,18.8194498632264,1,Pass,0.0128092640861449,78.1758672130312,999,1
S90-A88,FA3-2- 18hr Dox D1,Unknown,1,Hgf,Test,18.9708242516404,1,Pass,0.0128092640861449,77.307791269118,999,1
S90-A87,FA3-2- 18hr Dox D1,Unknown,1,Krt19,Test,14.6183721478158,1,Pass,0.0128092640861449,83.9963529090656,999,1
S90-A86,FA3-2- 18hr Dox D1,Unknown,1,Eomes,Test,10.5380338991067,1,Pass,0.0128092640861449,77.0834055123154,999,1
S90-A85,FA3-2- 18hr Dox D1,Unknown,1,Prdm14,Test,15.6339314737819,1,Pass,0.0128092640861449,79.2968080415029,999,1
S90-A96,FA3-2- 18hr Dox D1,Unknown,1,B2m,Test,11.3760395539102,1,Pass,0.0128092640861449,81.2941266181327,999,1
S90-A95,FA3-2- 18hr Dox D1,Unknown,1,Grin1,Test,19.6285925667647,1,Pass,0.0128092640861449,82.0135030765703,999,1
S90-A94,FA3-2- 18hr Dox D1,Unknown,1,Gbx2,Test,23.9142581540647,0.931815638497892,Pass,0.0128092640861449,91.1884797192018,999,1
S90-A93,FA3-2- 18hr Dox D1,Unknown,1,Krt10,Test,12.6277558329607,1,Pass,0.0128092640861449,78.4217697095379,999,1
S90-A92,FA3-2- 18hr Dox D1,Unknown,1,Comp,Test,22.1533004295239,1,Pass,0.0128092640861449,84.902292857762,999,1
S90-A91,FA3-2- 18hr Dox D1,Unknown,1,Kdr,Test,12.1148297773153,1,Pass,0.0128092640861449,78.9948234485968,999,1
S12-A01,FA2-3 D4,Unknown,1,Zic3,Test,13.9355483828164,1,Pass,0.0128092640861449,86.7654434677319,999,1
S12-A02,FA2-3 D4,Unknown,1,Sox2,Test,23.133874287122,1,Pass,0.0128092640861449,79.0149300722327,999,1
S12-A03,FA2-3 D4,Unknown,1,Gsc,Test,11.6912657562989,1,Pass,0.0128092640861449,85.2311617846357,999,1
S12-A04,FA2-3 D4,Unknown,1,AFP,Test,29.1628972403879,0.656218456042928,Pass,0.0128092640861449,86.0789057718853,999,1
S12-A05,FA2-3 D4,Unknown,1,Gata4,Test,13.5112599646923,1,Pass,0.0128092640861449,86.0708055537209,999,1
S12-A06,FA2-3 D4,Unknown,1,A1AT,Test,999,0,Flag,0.0128092640861449,73.752334279023,999,1
S12-A07,FA2-3 D4,Unknown,1,PXR,Test,999,0,Flag,0.0128092640861449,73.7804755541271,999,1
S12-A08,FA2-3 D4,Unknown,1,Gata2,Test,22.8282465412863,1,Pass,0.0128092640861449,81.2609639686973,999,1
S12-A09,FA2-3 D4,Unknown,1,Nkx2-5,Test,30.4711105332685,1,Pass,0.0128092640861449,89.9940300421798,999,1
S12-A10,FA2-3 D4,Unknown,1,Zic1,Test,999,0,Flag,0.0128092640861449,73.7807630157436,999,1
S12-A11,FA2-3 D4,Unknown,1,Fabp7,Test,20.105329296332,1,Pass,0.0128092640861449,78.246775103619,999,1
S12-A12,FA2-3 D4,Unknown,1,Dcx,Test,23.1621766749072,1,Pass,0.0128092640861449,78.5833464507508,999,1
S12-A13,FA2-3 D4,Unknown,1,Dppa4,Test,26.2948604561461,1,Pass,0.0128092640861449,79.9752277027312,999,1
S12-A14,FA2-3 D4,Unknown,1,Zfp42,Test,16.094493689048,1,Pass,0.0128092640861449,76.1966362206336,999,1
S12-A15,FA2-3 D4,Unknown,1,Tdgf1,Test,11.2722968923247,1,Pass,0.0128092640861449,86.2967491494751,999,1
S12-A16,FA2-3 D4,Unknown,1,Cdx2,Test,999,0,Flag,0.0128092640861449,73.3041644600716,999,1
S12-A17,FA2-3 D4,Unknown,1,Pecam1,Test,24.3398532843891,1,Pass,0.0128092640861449,81.254586640762,999,1
S12-A18,FA2-3 D4,Unknown,1,ADH1B,Test,23.5555808237714,1,Pass,0.0128092640861449,84.0007379442348,999,1
S12-A19,FA2-3 D4,Unknown,1,CEPBA,Test,21.9525715978939,1,Pass,0.0128092640861449,87.2339483916099,999,1
S12-A20,FA2-3 D4,Unknown,1,Hand1,Test,20.4442865295261,1,Pass,0.0128092640861449,86.1082885064233,999,1
S12-A21,FA2-3 D4,Unknown,1,Pdgfra,Test,16.7354449749657,1,Pass,0.0128092640861449,79.7760883462252,999,1
S12-A22,FA2-3 D4,Unknown,1,Chat,Test,29.0950522392457,0.902893843277918,Pass,0.0128092640861449,79.9555516162519,999,1
