Chip Run Info,C:\Users\Pierre\Desktop\hIPSC project\1362362586_plate1_hiPSC_lineage_6-4-18\ChipRun.bml,1362362586,96.96 (136x),GE 96x96 Standard v1,ROX,EvaGreen,6/04/2018 3:29:29 PM,01:53:03,BIOMARKHD173,SamplePlateName: Undefined,SamplePlateBarCode: Undefined,ReagentPlateName: Undefined,ReagentPlateBarCode: Undefined
Application Version,4.3.1
Application Build,20170404.1035
Export Type,Table Results
Quality Threshold,0.65
Baseline Correction Method,Linear (Derivative)
Ct Threshold Method,Auto (Global)


Experiment Information,Experiment Information,Experiment Information,Experiment Information,Experiment Information,Experiment Information,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen
Chamber,Sample,Sample,Sample,EvaGreen,EvaGreen,Ct,Ct,Ct,Ct,Tm,Tm,Tm
ID,Name,Type,rConc,Name,Type,Value,Quality,Call,Threshold,In Range,Out Range,Peak Ratio
S10-A67,MB3 Day4 A,Unknown,1,Smtn,Test,18.8748801463082,0.900257588793751,Pass,0.0140148835713606,85.1842301315255,999,1
S10-A78,MB3 Day4 A,Unknown,1,Gata6,Test,13.7881062316977,1,Pass,0.0140148835713606,79.3041794055739,999,1
S10-A77,MB3 Day4 A,Unknown,1,Alb,Test,23.9560677553,1,Pass,0.0140148835713606,79.7822836648703,999,1
S10-A76,MB3 Day4 A,Unknown,1,Pdx1,Test,999,0,Fail,0.0140148835713606,999,999,0
S10-A75,MB3 Day4 A,Unknown,1,Sox7,Test,999,0,Fail,0.0140148835713606,999,999,0
S10-A74,MB3 Day4 A,Unknown,1,Lhx1,Test,17.5491714073128,1,Pass,0.0140148835713606,81.173616302488,999,1
S10-A73,MB3 Day4 A,Unknown,1,Pou5f1,Test,18.3956424714951,1,Pass,0.0140148835713606,84.0769337879138,999,1
S10-A84,MB3 Day4 A,Unknown,1,,Test,999,0,Fail,0.0140148835713606,999,999,0
S10-A83,MB3 Day4 A,Unknown,1,Krt14,Test,999,0,Fail,0.0140148835713606,999,999,0
S10-A82,MB3 Day4 A,Unknown,1,Eno1,Test,13.5548830200963,1,Pass,0.0140148835713606,84.2915589882699,999,1
S10-A81,MB3 Day4 A,Unknown,1,Neurod1,Test,999,0,Fail,0.0140148835713606,999,999,0
S10-A80,MB3 Day4 A,Unknown,1,Cd79a,Test,23.822784625073,1,Pass,0.0140148835713606,85.2610500598161,999,1
S10-A79,MB3 Day4 A,Unknown,1,Klf5,Test,16.7039861501687,1,Pass,0.0140148835713606,77.6918918410963,999,1
S10-A90,MB3 Day4 A,Unknown,1,Kdr,Test,23.1060645700515,1,Pass,0.0140148835713606,78.1685878677842,999,1
S10-A89,MB3 Day4 A,Unknown,1,Hgf,Test,23.1212816291081,1,Pass,0.0140148835713606,75.2015132358958,999,1
S10-A88,MB3 Day4 A,Unknown,1,Acvr1b,Test,18.9524710358221,1,Pass,0.0140148835713606,86.3369488806698,999,1
S10-A87,MB3 Day4 A,Unknown,1,Krt19,Test,15.4476011330878,1,Pass,0.0140148835713606,83.7325793253675,999,1
S10-A86,MB3 Day4 A,Unknown,1,Eomes,Test,13.4303725895469,1,Pass,0.0140148835713606,76.7795395001691,999,1
S10-A85,MB3 Day4 A,Unknown,1,Prdm14,Test,20.6139637899714,1,Pass,0.0140148835713606,78.9947542700993,999,1
S10-A96,MB3 Day4 A,Unknown,1,,Test,999,0,Fail,0.0140148835713606,999,999,0
S10-A95,MB3 Day4 A,Unknown,1,Grin1,Test,999,0,Fail,0.0140148835713606,999,999,0
S10-A94,MB3 Day4 A,Unknown,1,Gbx2,Test,999,0,Fail,0.0140148835713606,999,999,0
S10-A93,MB3 Day4 A,Unknown,1,Nes,Test,19.8761339338186,1,Pass,0.0140148835713606,84.6659362816585,999,1
S10-A92,MB3 Day4 A,Unknown,1,Ryr2,Test,22.0201285521988,0.987961574424139,Pass,0.0140148835713606,78.9213766927559,999,1
S10-A91,MB3 Day4 A,Unknown,1,Mesp1,Test,24.1082622300811,0.916356394735921,Pass,0.0140148835713606,83.9536897773333,999,1
S87-A01,MA1 day2 C,Unknown,1,Zic3,Test,17.3515405458065,0.991797393343334,Pass,0.0140148835713606,86.6418473660671,999,1
S87-A02,MA1 day2 C,Unknown,1,Sox2,Test,25.1827033534058,0.946305584939702,Pass,0.0140148835713606,78.9135213796413,999,1
S87-A03,MA1 day2 C,Unknown,1,Gsc,Test,15.7169722828065,1,Pass,0.0140148835713606,84.957272929316,999,1
S87-A04,MA1 day2 C,Unknown,1,AFP,Test,28.6554387867629,0.941994188895438,Pass,0.0140148835713606,86.6414130500985,999,1
S87-A05,MA1 day2 C,Unknown,1,Gata4,Test,17.5308401953155,1,Pass,0.0140148835713606,85.2357213090609,999,1
S87-A06,MA1 day2 C,Unknown,1,Fgf8,Test,18.530865140491,1,Pass,0.0140148835713606,82.9733385751713,999,1
S87-A07,MA1 day2 C,Unknown,1,Gata2,Test,999,0,Fail,0.0140148835713606,62.6889477648015,999,1
S87-A08,MA1 day2 C,Unknown,1,Nkx2-5,Test,23.2538349281407,1,Pass,0.0140148835713606,82.2115588179968,999,1
S87-A09,MA1 day2 C,Unknown,1,Comp,Test,22.8365112809934,1,Pass,0.0140148835713606,85.5778852404208,999,1
S87-A10,MA1 day2 C,Unknown,1,Olig2,Test,25.1142649695801,0.990369303681966,Pass,0.0140148835713606,80.9845432296754,999,1
S87-A11,MA1 day2 C,Unknown,1,Gfap,Test,999,0,Fail,0.0140148835713606,62.7609047804198,999,1
S87-A12,MA1 day2 C,Unknown,1,TH,Test,999,0,Fail,0.0140148835713606,62.7022366194548,999,1
S87-A13,MA1 day2 C,Unknown,1,Dppa4,Test,22.3176986540991,1,Pass,0.0140148835713606,80.0124299069991,999,1
S87-A14,MA1 day2 C,Unknown,1,Zfp42,Test,999,0,Fail,0.0140148835713606,62.631137256236,999,1
S87-A15,MA1 day2 C,Unknown,1,Tdgf1,Test,14.2274957408473,1,Pass,0.0140148835713606,86.2266727702962,999,1
S87-A16,MA1 day2 C,Unknown,1,Cdx2,Test,999,0,Fail,0.0140148835713606,62.4949562526731,999,1
S87-A17,MA1 day2 C,Unknown,1,Pecam1,Test,18.0276640212315,1,Pass,0.0140148835713606,76.9476290014335,999,1
S87-A18,MA1 day2 C,Unknown,1,Nod2,Test,999,0,Fail,0.0140148835713606,62.749483633454,999,1
S87-A19,MA1 day2 C,Unknown,1,Hand1,Test,999,0,Fail,0.0140148835713606,62.5362525917958,999,1
S87-A20,MA1 day2 C,Unknown,1,Pdgfra,Test,18.2737875875592,1,Pass,0.0140148835713606,79.7981027411,999,1
S87-A21,MA1 day2 C,Unknown,1,Ccr5,Test,999,0,Fail,0.0140148835713606,62.5513111063419,999,1
S87-A22,MA1 day2 C,Unknown,1,Chat,Test,999,0,Fail,0.0140148835713606,62.5626092683825,999,1
S87-A23,MA1 day2 C,Unknown,1,Tubb3,Test,15.9395678379516,1,Pass,0.0140148835713606,89.3660414543965,999,1
S87-A24,MA1 day2 C,Unknown,1,Gapdh,Test,12.1990714701061,1,Pass,0.0140148835713606,82.8428366662194,999,1
S87-A25,MA1 day2 C,Unknown,1,Fgf5,Test,21.4679555014617,0.98437788224201,Pass,0.0140148835713606,73.0405225256932,999,1
S87-A26,MA1 day2 C,Unknown,1,T,Test,20.7238976714376,1,Pass,0.0140148835713606,77.2327120491056,999,1
S87-A27,MA1 day2 C,Unknown,1,Axin2,Test,17.829767042905,1,Pass,0.0140148835713606,83.381062359577,999,1
S87-A28,MA1 day2 C,Unknown,1,Gcg,Test,999,0,Fail,0.0140148835713606,62.5103440598487,999,1
S87-A29,MA1 day2 C,Unknown,1,Hnf4a,Test,18.8445463374279,1,Pass,0.0140148835713606,83.5694572543723,999,1
S87-A30,MA1 day2 C,Unknown,1,Cxcr4,Test,14.8059737983527,1,Pass,0.0140148835713606,78.105524575169,999,1
S87-A31,MA1 day2 C,Unknown,1,Hand2,Test,25.6448694127838,1,Pass,0.0140148835713606,80.0002311290243,999,1
S87-A32,MA1 day2 C,Unknown,1,Runx1,Test,24.5605391543004,1,Pass,0.0140148835713606,83.6432898657898,999,1
S87-A33,MA1 day2 C,Unknown,1,Krt10,Test,14.0330729325059,1,Pass,0.0140148835713606,78.6145649487468,999,1
S87-A34,MA1 day2 C,Unknown,1,Foxd3,Test,22.9650943415626,1,Pass,0.0140148835713606,81.7280794433291,999,1
S87-A35,MA1 day2 C,Unknown,1,Gad1,Test,22.9003561040215,1,Pass,0.0140148835713606,88.2436534846703,999,1
S87-A36,MA1 day2 C,Unknown,1,Actb,Test,10.3605692411843,1,Pass,0.0140148835713606,87.4310015640554,999,1
S87-A37,MA1 day2 C,Unknown,1,Klf2,Test,999,0,Fail,0.0140148835713606,62.5208382277544,999,1
S87-A38,MA1 day2 C,Unknown,1,Mixl1,Test,16.5414070368508,0.975744025780994,Pass,0.0140148835713606,87.6338687782398,999,1
S87-A39,MA1 day2 C,Unknown,1,Tbx6,Test,19.6516481816977,1,Pass,0.0140148835713606,82.0964049283505,999,1
S87-A40,MA1 day2 C,Unknown,1,Shh,Test,999,0,Fail,0.0140148835713606,62.5566120161112,999,1
S87-A41,MA1 day2 C,Unknown,1,Lgr5,Test,21.3266584007213,1,Pass,0.0140148835713606,78.6526032061456,999,1
S87-A42,MA1 day2 C,Unknown,1,Bmp4,Test,19.1799620352946,0.981391073343964,Pass,0.0140148835713606,80.2567129840628,999,1
S87-A43,MA1 day2 C,Unknown,1,Myh1,Test,999,0,Fail,0.0140148835713606,62.6324550670294,999,1
S87-A44,MA1 day2 C,Unknown,1,Myl3,Test,19.7482010283439,1,Pass,0.0140148835713606,74.055326753354,999,1
S87-A45,MA1 day2 C,Unknown,1,Zic1,Test,999,0,Fail,0.0140148835713606,62.528465259512,999,1
S87-A46,MA1 day2 C,Unknown,1,Pax6,Test,22.6519095082929,1,Pass,0.0140148835713606,76.8335417279833,999,1
S87-A47,MA1 day2 C,Unknown,1,L1cam,Test,18.9924662663251,1,Pass,0.0140148835713606,87.818983310224,999,1
S87-A48,MA1 day2 C,Unknown,1,TBP,Test,17.2769049726826,1,Pass,0.0140148835713606,81.275770781584,999,1
S87-A54,MA1 day2 C,Unknown,1,Col10a1,Test,999,0,Fail,0.0140148835713606,62.5082913497532,999,1
S87-A53,MA1 day2 C,Unknown,1,Dcn,Test,999,0,Fail,0.0140148835713606,62.5038730377599,999,1
S87-A52,MA1 day2 C,Unknown,1,Hhex,Test,15.1565519581474,0.974490149776114,Pass,0.0140148835713606,79.7924705669261,999,1
S87-A51,MA1 day2 C,Unknown,1,Foxa2,Test,19.774515488649,1,Pass,0.0140148835713606,85.9711786882334,999,1
S87-A50,MA1 day2 C,Unknown,1,Wnt3a,Test,999,0,Fail,0.0140148835713606,62.4666929123426,999,1
S87-A49,MA1 day2 C,Unknown,1,Klf4,Test,22.8506011533362,1,Pass,0.0140148835713606,76.5092162830959,999,1
S87-A60,MA1 day2 C,Unknown,1,Gusb,Test,16.2764605638089,1,Pass,0.0140148835713606,80.2573008194937,999,1
S87-A59,MA1 day2 C,Unknown,1,Sox1,Test,24.9379727364451,1,Pass,0.0140148835713606,80.8618878389449,999,1
S87-A58,MA1 day2 C,Unknown,1,Vim,Test,12.4651180416445,0.98394385450615,Pass,0.0140148835713606,81.8015448146928,999,1
S87-A57,MA1 day2 C,Unknown,1,Fabp7,Test,19.042328324879,0.996002516921693,Pass,0.0140148835713606,78.3770325059021,999,1
S87-A56,MA1 day2 C,Unknown,1,Myh7,Test,20.8241591237852,1,Pass,0.0140148835713606,86.0133759950724,999,1
S87-A55,MA1 day2 C,Unknown,1,Igf2,Test,22.2732520256147,1,Pass,0.0140148835713606,86.7957477485986,999,1
S87-A66,MA1 day2 C,Unknown,1,Ctsk,Test,19.9834304810923,1,Pass,0.0140148835713606,80.097722585765,999,1
S87-A65,MA1 day2 C,Unknown,1,Apoh,Test,999,0,Fail,0.0140148835713606,62.5510516900827,999,1
S87-A64,MA1 day2 C,Unknown,1,Ins,Test,999,0,Fail,0.0140148835713606,62.5740993275587,999,1
S87-A63,MA1 day2 C,Unknown,1,Sox17,Test,15.6707498424152,1,Pass,0.0140148835713606,85.2463186418217,999,1
S87-A62,MA1 day2 C,Unknown,1,Nodal,Test,17.7937726567893,1,Pass,0.0140148835713606,84.2574474312748,999,1
S87-A61,MA1 day2 C,Unknown,1,Nanog,Test,17.1855849242588,1,Pass,0.0140148835713606,80.2871293849377,999,1
S87-A72,MA1 day2 C,Unknown,1,B2m,Test,14.8199717942484,1,Pass,0.0140148835713606,81.1213055889883,999,1
S87-A71,MA1 day2 C,Unknown,1,Otx2,Test,14.1342911643043,0.9707082631282,Pass,0.0140148835713606,81.8328645282285,999,1
S87-A70,MA1 day2 C,Unknown,1,Pou4f1,Test,999,0,Fail,0.0140148835713606,62.5185457502712,999,1
S87-A69,MA1 day2 C,Unknown,1,Dcx,Test,22.6352746896184,1,Pass,0.0140148835713606,79.0333067215118,999,1
S87-A68,MA1 day2 C,Unknown,1,Cd34,Test,23.3528608618969,1,Pass,0.0140148835713606,78.6476774151604,999,1
S87-A67,MA1 day2 C,Unknown,1,Smtn,Test,20.1437515043823,0.995177479171504,Pass,0.0140148835713606,84.9817170359382,999,1
S87-A78,MA1 day2 C,Unknown,1,Gata6,Test,13.6975566602937,1,Pass,0.0140148835713606,79.3967940869161,999,1
S87-A77,MA1 day2 C,Unknown,1,Alb,Test,999,0,Fail,0.0140148835713606,62.514598691162,999,1
S87-A76,MA1 day2 C,Unknown,1,Pdx1,Test,999,0,Fail,0.0140148835713606,62.4848940468394,999,1
S87-A75,MA1 day2 C,Unknown,1,Sox7,Test,37.9598814957819,0.915993632280079,Pass,0.0140148835713606,62.4532776779108,999,1
S87-A74,MA1 day2 C,Unknown,1,Lhx1,Test,15.7295781709085,1,Pass,0.0140148835713606,80.8767843841188,999,1
S87-A73,MA1 day2 C,Unknown,1,Pou5f1,Test,15.3972620190589,1,Pass,0.0140148835713606,84.4205952488216,999,1
S87-A84,MA1 day2 C,Unknown,1,,Test,999,0,Fail,0.0140148835713606,62.5389991682835,999,1
S87-A83,MA1 day2 C,Unknown,1,Krt14,Test,999,0,Fail,0.0140148835713606,62.4647361185503,999,1
S87-A82,MA1 day2 C,Unknown,1,Eno1,Test,14.4440181448991,1,Pass,0.0140148835713606,84.2927510269012,999,1
S87-A81,MA1 day2 C,Unknown,1,Neurod1,Test,999,0,Fail,0.0140148835713606,62.5028657245514,999,1
S87-A80,MA1 day2 C,Unknown,1,Cd79a,Test,24.4828219402188,0.95232390357115,Pass,0.0140148835713606,85.2814679495158,999,1
S87-A79,MA1 day2 C,Unknown,1,Klf5,Test,18.2838298827012,1,Pass,0.0140148835713606,77.9288650372668,999,1
S87-A90,MA1 day2 C,Unknown,1,Kdr,Test,18.2880244050544,1,Pass,0.0140148835713606,78.2855015537,999,1
S87-A89,MA1 day2 C,Unknown,1,Hgf,Test,26.0550887606028,1,Pass,0.0140148835713606,77.1496444288899,999,1
S87-A88,MA1 day2 C,Unknown,1,Acvr1b,Test,20.0183230156032,1,Pass,0.0140148835713606,85.8076482008603,999,1
S87-A87,MA1 day2 C,Unknown,1,Krt19,Test,15.8971669791562,1,Pass,0.0140148835713606,83.8389086877305,999,1
S87-A86,MA1 day2 C,Unknown,1,Eomes,Test,13.4037214929648,1,Pass,0.0140148835713606,76.8258157252206,999,1
S87-A85,MA1 day2 C,Unknown,1,Prdm14,Test,20.1254942975227,0.97592010669708,Pass,0.0140148835713606,79.0794289280358,999,1
S87-A96,MA1 day2 C,Unknown,1,,Test,999,0,Fail,0.0140148835713606,62.6469620645164,999,1
S87-A95,MA1 day2 C,Unknown,1,Grin1,Test,24.9442465507278,1,Pass,0.0140148835713606,81.8562707622997,999,1
S87-A94,MA1 day2 C,Unknown,1,Gbx2,Test,999,0,Fail,0.0140148835713606,999,999,0
S87-A93,MA1 day2 C,Unknown,1,Nes,Test,18.1251727229177,0.876888450211162,Pass,0.0140148835713606,84.7813522394485,999,1
S87-A92,MA1 day2 C,Unknown,1,Ryr2,Test,19.2362463401317,0.976145868060254,Pass,0.0140148835713606,79.0978716419627,999,1
S87-A91,MA1 day2 C,Unknown,1,Mesp1,Test,21.3869199820645,0.905794409997032,Pass,0.0140148835713606,84.0103013149723,999,1
S09-A01,MB3 Day1 B,Unknown,1,Zic3,Test,17.3329245969818,1,Pass,0.0140148835713606,86.5366032813368,999,1
S09-A02,MB3 Day1 B,Unknown,1,Sox2,Test,19.3861814680753,1,Pass,0.0140148835713606,79.0832250411311,999,1
S09-A03,MB3 Day1 B,Unknown,1,Gsc,Test,15.3623023583388,1,Pass,0.0140148835713606,84.9835541857242,999,1
S09-A04,MB3 Day1 B,Unknown,1,AFP,Test,24.2125181986285,1,Pass,0.0140148835713606,86.8270109019835,999,1
S09-A05,MB3 Day1 B,Unknown,1,Gata4,Test,18.6438943401934,1,Pass,0.0140148835713606,86.2080466319431,999,1
S09-A06,MB3 Day1 B,Unknown,1,Fgf8,Test,16.5088969701273,1,Pass,0.0140148835713606,83.2339564093896,999,1
S09-A07,MB3 Day1 B,Unknown,1,Gata2,Test,24.0941091927792,1,Pass,0.0140148835713606,81.5322909017768,999,1
S09-A08,MB3 Day1 B,Unknown,1,Nkx2-5,Test,999,0,Fail,0.0140148835713606,999,999,0
S09-A09,MB3 Day1 B,Unknown,1,Comp,Test,28.7416676881911,0.787222081261582,Pass,0.0140148835713606,87.7314952573228,999,1
S09-A10,MB3 Day1 B,Unknown,1,Olig2,Test,32.5156502161408,0,Fail,0.0140148835713606,999,999,0
S09-A11,MB3 Day1 B,Unknown,1,Gfap,Test,999,0,Fail,0.0140148835713606,999,999,0
S09-A12,MB3 Day1 B,Unknown,1,TH,Test,999,0,Fail,0.0140148835713606,999,999,0
S09-A13,MB3 Day1 B,Unknown,1,Dppa4,Test,18.7168055566302,1,Pass,0.0140148835713606,82.0940034385526,999,1
S09-A14,MB3 Day1 B,Unknown,1,Zfp42,Test,15.2405883665024,1,Pass,0.0140148835713606,76.082439716842,999,1
S09-A15,MB3 Day1 B,Unknown,1,Tdgf1,Test,14.2768599544899,1,Pass,0.0140148835713606,86.1275066918195,999,1
S09-A16,MB3 Day1 B,Unknown,1,Cdx2,Test,25.3641214896251,1,Pass,0.0140148835713606,84.6851369115268,999,1
S09-A17,MB3 Day1 B,Unknown,1,Pecam1,Test,16.1494484022673,1,Pass,0.0140148835713606,81.9242225216048,999,1
S09-A18,MB3 Day1 B,Unknown,1,Nod2,Test,999,0,Fail,0.0140148835713606,999,999,0
S09-A19,MB3 Day1 B,Unknown,1,Hand1,Test,23.2731474162192,1,Pass,0.0140148835713606,86.2710066795361,999,1
S09-A20,MB3 Day1 B,Unknown,1,Pdgfra,Test,17.5302513785977,1,Pass,0.0140148835713606,79.7179897473876,999,1
S09-A21,MB3 Day1 B,Unknown,1,Ccr5,Test,26.333978489388,0.862429628771291,Pass,0.0140148835713606,87.5788564220079,999,1
S09-A22,MB3 Day1 B,Unknown,1,Chat,Test,999,0,Fail,0.0140148835713606,999,999,0
S09-A23,MB3 Day1 B,Unknown,1,Tubb3,Test,16.0212389269862,1,Pass,0.0140148835713606,89.2858156748579,999,1
S09-A24,MB3 Day1 B,Unknown,1,Gapdh,Test,11.1880418235964,1,Pass,0.0140148835713606,83.0291826701927,999,1
S09-A25,MB3 Day1 B,Unknown,1,Fgf5,Test,20.7216216743357,1,Pass,0.0140148835713606,72.9239043911261,999,1
S09-A26,MB3 Day1 B,Unknown,1,T,Test,13.8965177961737,1,Pass,0.0140148835713606,77.1405783662699,999,1
S09-A27,MB3 Day1 B,Unknown,1,Axin2,Test,17.154606330539,1,Pass,0.0140148835713606,82.9527847619012,999,1
S09-A28,MB3 Day1 B,Unknown,1,Gcg,Test,999,0,Fail,0.0140148835713606,999,999,0
S09-A29,MB3 Day1 B,Unknown,1,Hnf4a,Test,18.6699727529929,0.911980169474928,Pass,0.0140148835713606,86.8493195826734,999,1
S09-A30,MB3 Day1 B,Unknown,1,Cxcr4,Test,21.1068409758937,1,Pass,0.0140148835713606,77.7998233076218,999,1
S09-A31,MB3 Day1 B,Unknown,1,Hand2,Test,23.9858235482105,1,Pass,0.0140148835713606,80.0458084317973,999,1
S09-A32,MB3 Day1 B,Unknown,1,Runx1,Test,23.6212509088626,1,Pass,0.0140148835713606,83.5816959319411,999,1
S09-A33,MB3 Day1 B,Unknown,1,Krt10,Test,13.3884949303895,1,Pass,0.0140148835713606,77.9501662385649,999,1
S09-A34,MB3 Day1 B,Unknown,1,Foxd3,Test,21.9018603495882,1,Pass,0.0140148835713606,81.6947504502357,999,1
S09-A35,MB3 Day1 B,Unknown,1,Gad1,Test,17.6332466094635,1,Pass,0.0140148835713606,88.1180719209521,999,1
S09-A36,MB3 Day1 B,Unknown,1,Actb,Test,10.1565184262684,1,Pass,0.0140148835713606,82.743732288728,999,1
S09-A37,MB3 Day1 B,Unknown,1,Klf2,Test,26.2126805310086,0.746185667609888,Pass,0.0140148835713606,84.9425239718457,999,1
S09-A38,MB3 Day1 B,Unknown,1,Mixl1,Test,12.6464566970456,1,Pass,0.0140148835713606,87.5690933031699,999,1
S09-A39,MB3 Day1 B,Unknown,1,Tbx6,Test,18.8634556347805,1,Pass,0.0140148835713606,81.9450680806905,999,1
S09-A40,MB3 Day1 B,Unknown,1,Shh,Test,999,0,Fail,0.0140148835713606,999,999,0
S09-A41,MB3 Day1 B,Unknown,1,Lgr5,Test,31.3151646049814,0.944757446964159,Pass,0.0140148835713606,80.3566409674332,999,1
S09-A42,MB3 Day1 B,Unknown,1,Bmp4,Test,21.5065197075068,1,Pass,0.0140148835713606,80.1044946824634,999,1
S09-A43,MB3 Day1 B,Unknown,1,Myh1,Test,999,0,Fail,0.0140148835713606,999,999,0
S09-A44,MB3 Day1 B,Unknown,1,Myl3,Test,17.0956192818928,1,Pass,0.0140148835713606,80.8345214068929,999,1
S09-A45,MB3 Day1 B,Unknown,1,Zic1,Test,29.2715248903708,1,Pass,0.0140148835713606,87.9791723268132,999,1
S09-A46,MB3 Day1 B,Unknown,1,Pax6,Test,28.9928743377614,1,Pass,0.0140148835713606,72.8978703917717,999,1
S09-A47,MB3 Day1 B,Unknown,1,L1cam,Test,21.504639996539,1,Pass,0.0140148835713606,85.8428563991731,999,1
S09-A48,MB3 Day1 B,Unknown,1,TBP,Test,16.907197904058,1,Pass,0.0140148835713606,81.6557200573136,999,1
S09-A54,MB3 Day1 B,Unknown,1,Col10a1,Test,999,0,Fail,0.0140148835713606,999,999,0
S09-A53,MB3 Day1 B,Unknown,1,Dcn,Test,25.268649104178,0.975055420929827,Pass,0.0140148835713606,76.7615960257302,999,1
S09-A52,MB3 Day1 B,Unknown,1,Hhex,Test,16.8772891603954,1,Pass,0.0140148835713606,79.7593752094537,999,1
S09-A51,MB3 Day1 B,Unknown,1,Foxa2,Test,18.8502916571034,1,Pass,0.0140148835713606,85.6002470156196,999,1
S09-A50,MB3 Day1 B,Unknown,1,Wnt3a,Test,20.9821913119664,1,Pass,0.0140148835713606,89.2054542358581,999,1
S09-A49,MB3 Day1 B,Unknown,1,Klf4,Test,22.3098467444708,1,Pass,0.0140148835713606,83.6914070572245,999,1
S09-A60,MB3 Day1 B,Unknown,1,Gusb,Test,16.3070291936108,1,Pass,0.0140148835713606,80.1584420259924,999,1
S09-A59,MB3 Day1 B,Unknown,1,Sox1,Test,999,0,Fail,0.0140148835713606,999,999,0
S09-A58,MB3 Day1 B,Unknown,1,Vim,Test,14.2357427319559,1,Pass,0.0140148835713606,81.948297668743,999,1
S09-A57,MB3 Day1 B,Unknown,1,Fabp7,Test,16.1475180989548,1,Pass,0.0140148835713606,78.3397396711819,999,1
S09-A56,MB3 Day1 B,Unknown,1,Myh7,Test,20.5806491362537,1,Pass,0.0140148835713606,85.9419607435981,999,1
S09-A55,MB3 Day1 B,Unknown,1,Igf2,Test,30.3548083861343,0.651885282416975,Pass,0.0140148835713606,88.1470439480018,999,1
S09-A66,MB3 Day1 B,Unknown,1,Ctsk,Test,19.6560859260815,1,Pass,0.0140148835713606,80.0150252430504,999,1
S09-A65,MB3 Day1 B,Unknown,1,Apoh,Test,999,0,Fail,0.0140148835713606,999,999,0
S09-A64,MB3 Day1 B,Unknown,1,Ins,Test,999,0,Fail,0.0140148835713606,999,999,0
S09-A63,MB3 Day1 B,Unknown,1,Sox17,Test,22.27573710785,0.971547624646301,Pass,0.0140148835713606,84.1852148204538,999,1
S09-A62,MB3 Day1 B,Unknown,1,Nodal,Test,15.5522439283464,1,Pass,0.0140148835713606,84.3266297939361,999,1
S09-A61,MB3 Day1 B,Unknown,1,Nanog,Test,15.6215149939779,1,Pass,0.0140148835713606,80.4541880445491,999,1
S09-A72,MB3 Day1 B,Unknown,1,B2m,Test,13.4811731166516,1,Pass,0.0140148835713606,81.0609609785395,999,1
S09-A71,MB3 Day1 B,Unknown,1,Otx2,Test,16.1196506432367,1,Pass,0.0140148835713606,81.7716412264134,999,1
S09-A70,MB3 Day1 B,Unknown,1,Pou4f1,Test,999,0,Fail,0.0140148835713606,999,999,0
S09-A69,MB3 Day1 B,Unknown,1,Dcx,Test,19.7614965958265,1,Pass,0.0140148835713606,78.7885485561108,999,1
S09-A68,MB3 Day1 B,Unknown,1,Cd34,Test,999,0,Fail,0.0140148835713606,999,999,0
S09-A67,MB3 Day1 B,Unknown,1,Smtn,Test,16.8354716403803,0.826511667867884,Pass,0.0140148835713606,85.5814136442264,999,1
S09-A78,MB3 Day1 B,Unknown,1,Gata6,Test,14.3336478649683,1,Pass,0.0140148835713606,79.3357439852983,999,1
S09-A77,MB3 Day1 B,Unknown,1,Alb,Test,22.2448028620257,1,Pass,0.0140148835713606,79.9091940796836,999,1
S09-A76,MB3 Day1 B,Unknown,1,Pdx1,Test,30.1579109567201,0.914406365642661,Pass,0.0140148835713606,80.0705144476273,999,1
S09-A75,MB3 Day1 B,Unknown,1,Sox7,Test,29.3239352438929,0.902618055081407,Pass,0.0140148835713606,86.7921685022221,999,1
S09-A74,MB3 Day1 B,Unknown,1,Lhx1,Test,17.3040214697327,1,Pass,0.0140148835713606,81.1058383458147,999,1
S09-A73,MB3 Day1 B,Unknown,1,Pou5f1,Test,12.4444607431899,1,Pass,0.0140148835713606,85.4906471565131,999,1
S09-A84,MB3 Day1 B,Unknown,1,,Test,999,0,Fail,0.0140148835713606,999,999,0
S09-A83,MB3 Day1 B,Unknown,1,Krt14,Test,999,0,Fail,0.0140148835713606,999,999,0
S09-A82,MB3 Day1 B,Unknown,1,Eno1,Test,12.9108252843458,1,Pass,0.0140148835713606,84.5386869036024,999,1
S09-A81,MB3 Day1 B,Unknown,1,Neurod1,Test,999,0,Fail,0.0140148835713606,999,999,0
S09-A80,MB3 Day1 B,Unknown,1,Cd79a,Test,37.386413331302,0,Fail,0.0140148835713606,999,999,0
S09-A79,MB3 Day1 B,Unknown,1,Klf5,Test,18.5365983754049,1,Pass,0.0140148835713606,77.7441656172138,999,1
S09-A90,MB3 Day1 B,Unknown,1,Kdr,Test,16.5868556010006,1,Pass,0.0140148835713606,78.2723314092656,999,1
S09-A89,MB3 Day1 B,Unknown,1,Hgf,Test,21.3833476971368,1,Pass,0.0140148835713606,76.9601950036107,999,1
S09-A88,MB3 Day1 B,Unknown,1,Acvr1b,Test,17.2953248205006,0.907416819557626,Pass,0.0140148835713606,86.8556102518727,999,1
S09-A87,MB3 Day1 B,Unknown,1,Krt19,Test,18.2288866206676,1,Pass,0.0140148835713606,83.7063592232341,999,1
S09-A86,MB3 Day1 B,Unknown,1,Eomes,Test,12.581380454409,1,Pass,0.0140148835713606,77.2144718316968,999,1
